base_recall,attack_recall,base_prec,attack_prec,alc,base_prec_as_sampled,attack_prec_as_sampled,alc_as_sampled,alc_low,alc_high,base_si,base_si_low,base_si_high,base_n,attack_si,attack_si_low,attack_si_high,attack_n,secret_column,known_columns,num_known_columns,base_count,attack_count
1.0,1.0,0.25744427304841455,0.9689410721063986,0.9581600297913734,0.2413793103448276,1.0,0.9999868183555761,0.9021161846227427,0.9999882411217683,0.2157110589634392,0.14958874356669496,0.36529980253013417,58,0.06211785578720286,0.9378821442127971,1.0,58,PINCP,"[""AGEP"", ""DEAR"", ""DPHY"", ""INDP"", ""INDP_CAT"", ""NPF"", ""PWGTP""]",7,58,58
0.9846153846153847,0.9846153846153847,0.323117011211151,0.9716879701035973,0.958158771126352,0.3125,1.0,0.9999854478189478,0.8999551309173022,0.9999872987451373,0.22161269163266104,0.2123106653948205,0.4339233570274815,64,0.05662405979280538,0.9433759402071946,1.0,64,PUMA,"[""AGEP"", ""DEAR"", ""DREM"", ""INDP"", ""NPF"", ""PINCP"", ""PWGTP""]",7,65,65
1.0,1.0,0.31842337140824173,0.9720992343385716,0.9590503033794904,0.3076923076923077,1.0,0.9999855557641945,0.9024331190219151,0.9999873600071228,0.21910611547806308,0.20887031366921022,0.4279764291472733,65,0.05580153132285681,0.9441984686771432,1.0,65,PUMA,"[""AGEP"", ""DEAR"", ""DREM"", ""INDP"", ""NPF"", ""PINCP"", ""PWGTP""]",7,65,65
0.9479166666666666,0.9375,0.49472804397763126,0.9795321872178367,0.9594718441347763,0.4945054945054945,1.0,0.999979537166175,0.8988138963189336,0.9999829279017057,0.201244405747739,0.39410584110376173,0.5953502468515007,91,0.04093562556432695,0.9590643744356733,1.0000000000000002,90,NPF,"[""AGEP"", ""DEAR"", ""DVET"", ""HOUSING_TYPE"", ""OWN_RENT"", ""POVPIP"", ""PWGTP""]",7,96,96
0.9583333333333334,0.9583333333333334,0.4895661020574524,0.9799593053571891,0.9607189163891456,0.4891304347826087,1.0,0.9999802327879386,0.9023028620255755,0.9999834589899277,0.20015795376175094,0.3894871251765769,0.5896450789383278,92,0.04008138928562177,0.9599186107143782,1.0,92,NPF,"[""AGEP"", ""DEAR"", ""DVET"", ""HOUSING_TYPE"", ""OWN_RENT"", ""POVPIP"", ""PWGTP""]",7,96,96
0.9895833333333334,0.9895833333333334,0.4848241818979916,0.9704503611622579,0.9426233425216208,0.4842105263157895,0.9894736842105263,0.9795728422254298,0.8626016451148841,0.9969520140016306,0.1970472091593835,0.38630057731829986,0.5833477864776834,95,0.055378125150788216,0.9427612985868637,0.998139423737652,95,NPF,"[""AGEP"", ""DEAR"", ""DVET"", ""HOUSING_TYPE"", ""OWN_RENT"", ""POVPIP"", ""PWGTP""]",7,96,96
1.0,1.0,0.47996824141370165,0.9607304474848638,0.924468464567316,0.4791666666666667,0.9791666666666666,0.9599815683538875,0.8274670395446946,0.9907093254471142,0.19598816303641847,0.3819741598954924,0.5779623229319109,96,0.0670751653254118,0.9271928648221579,0.9942680301475697,96,NPF,"[""AGEP"", ""DEAR"", ""DVET"", ""HOUSING_TYPE"", ""OWN_RENT"", ""POVPIP"", ""PWGTP""]",7,96,96
0.935064935064935,0.935064935064935,0.4208875977163715,0.9746744137017711,0.9562511196148857,0.4166666666666667,1.0,0.9999821934246489,0.8917690081855034,0.9999849493149136,0.22207084593794613,0.30985217474739846,0.5319230206853446,72,0.050651172596457794,0.9493488274035422,1.0,72,PINCP_DECILE,"[""AGEP"", ""DEAR"", ""EDU"", ""MSP"", ""NOC"", ""RAC1P"", ""WGTP""]",7,77,77
0.974025974025974,0.974025974025974,0.41755606634850984,0.9756380787585971,0.9581564443358959,0.41333333333333333,1.0,0.999982915071501,0.8971154333801351,0.9999854993422097,0.2175575500888931,0.3087772913040633,0.5263348413929564,75,0.04872384248280581,0.9512761575171942,1.0,75,PINCP_DECILE,"[""AGEP"", ""DEAR"", ""EDU"", ""MSP"", ""NOC"", ""RAC1P"", ""WGTP""]",7,77,77
1.0,1.0,0.40722582064439294,0.9762407873587828,0.9599024173231886,0.4025974025974026,1.0,0.9999832611497589,0.9021603010777092,0.9999857099951814,0.2140112953522249,0.30022017296828046,0.5142314683205054,77,0.047518425282433996,0.9524815747175658,0.9999999999999998,77,PINCP_DECILE,"[""AGEP"", ""DEAR"", ""EDU"", ""MSP"", ""NOC"", ""RAC1P"", ""WGTP""]",7,77,77
0.954954954954955,0.954954954954955,0.5637282140564688,0.9825136207132639,0.959896332721224,0.5660377358490566,1.0,0.9999766682796698,0.8981774786796283,0.9999808593798213,0.18542931746842994,0.47101355532225386,0.6564428727906838,106,0.03497275857347226,0.9650272414265277,1.0,106,NPF,"[""AGEP"", ""DEAR"", ""INDP_CAT"", ""MSP"", ""OWN_RENT"", ""POVPIP"", ""WGTP""]",7,111,111
1.0,1.0,0.5653074253585546,0.983274947653304,0.9615022930091924,0.5675675675675675,1.0,0.9999768755347531,0.9027510158328829,0.9999809646644406,0.1812724149420784,0.4746712178875154,0.6559436328295938,111,0.03345010469339249,0.9665498953066077,1.0000000000000002,111,NPF,"[""AGEP"", ""DEAR"", ""INDP_CAT"", ""MSP"", ""OWN_RENT"", ""POVPIP"", ""WGTP""]",7,111,111
0.976,0.976,0.6271441077522606,0.9847369108054935,0.9590386058121166,0.6311475409836066,1.0,0.9999728398813341,0.8941445899195474,0.9999780905246958,0.16879018515432687,0.5427490151750972,0.7115392003294241,122,0.030526178389012837,0.9694738216109872,1.0,122,INDP,"[""AGEP"", ""DEAR"", ""INDP_CAT"", ""MSP"", ""POVPIP"", ""PWGTP""]",6,125,125
1.0,1.0,0.6125414143298342,0.985092303145837,0.9614995965973308,0.616,1.0,0.9999739590114839,0.9017017448148095,0.9999787919849141,0.16810251995946113,0.5284901543501036,0.6965926743095647,125,0.029815393708326643,0.9701846062916736,1.0000000000000002,125,INDP,"[""AGEP"", ""DEAR"", ""INDP_CAT"", ""MSP"", ""POVPIP"", ""PWGTP""]",6,125,125
1.0,1.0,0.9533517643373346,0.9980904252916768,0.9588588235054234,0.9550898203592815,1.0,0.9997773829027389,0.8865158517892042,0.9998321436784567,0.02583304783372442,0.9404352404204723,0.9662682882541967,1002,0.00381914941664685,0.9961808505833534,1.0000000000000002,1002,DEAR,"[""AGEP"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,1002,1002
